;linha_identificada;distancia_identificada;linha_faltosa;distancia real;tipo_de_falta;r_f;erro
10160;l27;51001,7363136863;l21;56438,292;.1.2.3.0;r_40;-9,455796420038407
10161;l27;50700,93547717914;l22;56590,38719999999;.1.0;r_40;-10,243518089373067
10162;l27;50218,839853773454;l22;56590,38719999999;.2.0;r_40;-11,082026573962263
10163;l27;50774,47521237591;l22;56590,38719999999;.3.0;r_40;-10,115610494026484
10164;l27;51454,0619830567;l22;56590,38719999999;.1.2;r_40;-8,933605834442815
10165;l27;51199,025021598856;l22;56590,38719999999;.2.3;r_40;-9,37719139233595
10166;l27;50617,68939585476;l22;56590,38719999999;.1.3;r_40;-10,388307923817502
10167;l27;51508,900174267874;l22;56590,38719999999;.1.2.0;r_40;-8,83822581774559
10168;l27;50942,94608753294;l22;56590,38719999999;.2.3.0;r_40;-9,822589252250014
10169;l27;50500,74938942987;l22;56590,38719999999;.1.3.0;r_40;-10,591701571912647
10170;l27;51100,54651212931;l22;56590,38719999999;.1.2.3.0;r_40;-9,548474975365753
10171;l27;50765,4767675308;l22;56701,33439999999;.1.0;r_40;-10,324231846325116
10172;l27;50284,97200944772;l22;56701,33439999999;.2.0;r_40;-11,159973340288216
10173;l27;50842,35028840464;l22;56701,33439999999;.3.0;r_40;-10,190525800546075
10174;l27;51526,58516824739;l22;56701,33439999999;.1.2;r_40;-9,000436688873698
10175;l27;51268,286808824254;l22;56701,33439999999;.2.3;r_40;-9,449694793317242
10176;l27;50683,22709892038;l22;56701,33439999999;.1.3;r_40;-10,467288621031512
10177;l27;51580,792741032725;l22;56701,33439999999;.1.2.0;r_40;-8,906153506237873
10178;l27;51010,120931453406;l22;56701,33439999999;.2.3.0;r_40;-9,898722471846291
10179;l27;50564,211365251846;l22;56701,33439999999;.1.3.0;r_40;-10,67429257965633
10180;l27;51171,700109630045;l22;56701,33439999999;.1.2.3.0;r_40;-9,61768795243509
10181;l27;50829,93498457997;l22;56812,2816;.1.0;r_40;-10,405090092597552
10182;l27;50351,01615510951;l22;56812,2816;.2.0;r_40;-11,238073182349813
10183;l27;50910,14892493526;l22;56812,2816;.3.0;r_40;-10,265574058216052
10184;l27;51599,02928416093;l22;56812,2816;.1.2;r_40;-9,067405068427279
10185;l27;51337,50061627344;l22;56812,2816;.2.3;r_40;-9,522281645480195
10186;l27;50748,73002187865;l22;56812,2816;.1.3;r_40;-10,54632981125501
10187;l27;51652,65544096557;l22;56812,2816;.1.2.0;r_40;-8,97413314208423
10188;l27;51077,2550518105;l22;56812,2816;.2.3.0;r_40;-9,974926521899768
10189;l27;50627,63369844607;l22;56812,2816;.1.3.0;r_40;-10,756952537786848
10190;l27;51242,788153806825;l22;56812,2816;.1.2.3.0;r_40;-9,68701494634189
10191;l27;50894,32275044113;l22;56923,2288;.1.0;r_40;-10,486070874557965
10192;l27;50417,04713617697;l22;56923,2288;.2.0;r_40;-11,316195921578467
10193;l27;50977,9343607025;l22;56923,2288;.3.0;r_40;-10,340645275961888
10194;l27;51671,43711418833;l22;56923,2288;.1.2;r_40;-9,134436559990004
10195;l27;51406,65802559005;l22;56923,2288;.2.3;r_40;-9,594966590864445
10196;l27;50814,135223950645;l22;56923,2288;.1.3;r_40;-10,62554096732816
10197;l27;51724,4410491825;l22;56923,2288;.1.2.0;r_40;-9,042246863482799
10198;l27;51144,30813307376;l22;56923,2288;.2.3.0;r_40;-10,051271523176291
10199;l27;50690,95500581428;l22;56923,2288;.1.3.0;r_40;-10,83978821004576
10200;l27;51313,84794417666;l22;56923,2288;.1.2.3.0;r_40;-9,756391082069692
10201;l27;50958,662379351474;l22;57034,17599999999;.1.0;r_40;-10,567135381073683
10202;l27;50482,98902109561;l22;57034,17599999999;.2.0;r_40;-11,394473625658701
10203;l27;51045,63939188156;l22;57034,17599999999;.3.0;r_40;-10,415856341335699
10204;l27;51743,7855453164;l22;57034,17599999999;.1.2;r_40;-9,201571364004954
10205;l27;51475,73227930152;l22;57034,17599999999;.2.3;r_40;-9,667796168717985
10206;l27;50879,49335490277;l22;57034,17599999999;.1.3;r_40;-10,704833994157804
10207;l27;51796,16971306505;l22;57034,17599999999;.1.2.0;r_40;-9,110459628110966
10208;l27;51211,33168389741;l22;57034,17599999999;.2.3.0;r_40;-10,127667886719902
10209;l27;50754,46506559936;l22;57034,17599999999;.1.3.0;r_40;-10,922295585395608
10210;l27;51384,83274676852;l22;57034,17599999999;.1.2.3.0;r_40;-9,825897643972343
10211;l27;51022,89733634498;l22;57145,1232;.1.0;r_40;-10,648381943360326
10212;l27;50548,88716818586;l22;57145,1232;.2.0;r_40;-11,472827402904574
10213;l27;51113,302897916095;l22;57145,1232;.3.0;r_40;-10,49113963135609
10214;l27;51816,0548027215;l22;57145,1232;.1.2;r_40;-9,268843874805155
10215;l27;51544,78331255361;l22;57145,1232;.2.3;r_40;-9,74066613389568
10216;l27;50944,77416297361;l22;57145,1232;.1.3;r_40;-10,78426150860541
10217;l27;51867,85629456573;l22;57145,1232;.1.2.0;r_40;-9,178745586588137
10218;l27;51278,28340165399;l22;57145,1232;.2.3.0;r_40;-10,204189189452546
10219;l27;50817,66412355174;l22;57145,1232;.1.3.0;r_40;-11,005343885953645
10220;l27;51455,76769947262;l22;57145,1232;.1.2.3.0;r_40;-9,895490909740015
10221;l27;51087,11857495528;l22;57256,0704;.1.0;r_40;-10,729652366018511
10222;l27;50614,72795128665;l22;57256,0704;.2.0;r_40;-11,551280953285742
10223;l27;51180,91893201221;l22;57256,0704;.3.0;r_40;-10,566505489276295
10224;l27;51888,29977434104;l22;57256,0704;.1.2;r_40;-9,336158625850326
10225;l27;51613,75336474383;l22;57256,0704;.2.3;r_40;-9,813676949361499
10226;l27;51009,98024856397;l22;57256,0704;.1.3;r_40;-10,863818987796158
10227;l27;51939,46572347894;l22;57256,0704;.1.2.0;r_40;-9,247165736491345
10228;l27;51345,17657805007;l22;57256,0704;.2.3.0;r_40;-10,28081231312088
10229;l27;50880,815571903775;l22;57256,0704;.1.3.0;r_40;-11,088474993846747
10230;l27;51526,65885854817;l22;57256,0704;.1.2.3.0;r_40;-9,965160345726439
10231;l27;51151,230281655626;l22;57367,0176;.1.0;r_40;-10,811113297429285
10232;l27;50673,77414759995;l22;57367,0176;.2.0;r_40;-11,641552322360948
10233;l27;51248,45642919074;l22;57367,0176;.3.0;r_40;-10,642007946386702
10234;l27;51960,47351858523;l22;57367,0176;.1.2;r_40;-9,403597262605443
10235;l27;51682,6633257299;l22;57367,0176;.2.3;r_40;-9,88679228140471
10236;l27;51075,13688909957;l22;57367,0176;.1.3;r_40;-10,943462466726213
10237;l27;52014,22015216084;l22;57367,0176;.1.2.0;r_40;-9,310115791122914
10238;l27;51412,02708216039;l22;57367,0176;.2.3.0;r_40;-10,357509656657502
10239;l27;50943,894226854616;l22;57367,0176;.1.3.0;r_40;-11,171732711237151
10240;l27;51597,4749533966;l22;57367,0176;.1.2.3.0;r_40;-10,034960340855658
10241;l27;51215,3044787824;l22;57477,9648;.1.0;r_40;-10,89263946920767
10242;l27;50739,49382983225;l22;57477,9648;.2.0;r_40;-11,720216503373877
10243;l27;51315,9835721428;l22;57477,9648;.3.0;r_40;-10,71752841259389
10244;l27;52032,57262124762;l22;57477,9648;.1.2;r_40;-9,471165723396725
10245;l27;51751,52933713067;l22;57477,9648;.2.3;r_40;-9,959984054922149
10246;l27;51140,19571114333;l22;57477,9648;.1.3;r_40;-11,023276081271243
10247;l27;52085,74102945127;l22;57477,9648;.1.2.0;r_40;-9,378689958784065
10248;l27;51478,79646452059;l22;57477,9648;.2.3.0;r_40;-10,434348095181223
10249;l27;51006,90218718308;l22;57477,9648;.1.3.0;r_40;-11,255113387720739
10250;l27;51668,2576097385;l22;57477,9648;.1.2.3.0;r_40;-10,104818495549237
10251;l27;51288,671054167775;l23;57605,0664;.1.0;r_40;-10,986100749234794
10252;l27;50814,67732634678;l23;57605,0664;.2.0;r_40;-11,810517614113722
10253;l27;51393,25815007053;l23;57605,0664;.3.0;r_40;-10,804192507310756
10254;l27;52115,056498157865;l23;57605,0664;.1.2;r_40;-9,548769289074258
10255;l27;51830,38276231291;l23;57605,0664;.2.3;r_40;-10,043902062027952
10256;l27;51214,71803104685;l23;57605,0664;.1.3;r_40;-11,114727175896496
10257;l27;52167,53561397528;l23;57605,0664;.1.2.0;r_40;-9,45749241008959
10258;l27;51555,27403816803;l23;57605,0664;.2.3.0;r_40;-10,522398418726619
10259;l27;51079,04580548788;l23;57605,0664;.1.3.0;r_40;-11,35070175589918
10260;l27;51749,21266895108;l23;57605,0664;.1.2.3.0;r_40;-10,185081132474563
10261;l27;51298,04112659647;l23;57621,2208;.1.0;r_40;-10,997900724083316
10262;l27;50824,22791859443;l23;57621,2208;.2.0;r_40;-11,822003611003348
10263;l27;51403,083077388015;l23;57621,2208;.3.0;r_40;-10,815201353459926
10264;l27;52125,45921125389;l23;57621,2208;.1.2;r_40;-9,558773192938006
10265;l27;51840,44246677075;l23;57621,2208;.2.3;r_40;-10,054502560507874
10266;l27;51224,209160792;l23;57621,2208;.1.3;r_40;-11,126316595863283
10267;l27;52177,88397196176;l23;57621,2208;.1.2.0;r_40;-9,467590853746517
10268;l27;51565,00596136897;l23;57621,2208;.2.3.0;r_40;-10,53356902685213
10269;l27;51088,2283608802;l23;57621,2208;.1.3.0;r_40;-11,362827878960577
10270;l27;51759,44265699319;l23;57621,2208;.1.2.3.0;r_40;-10,195385456869372
10271;l27;51307,40816799585;l23;57637,3752;.1.0;r_40;-11,009705970798413
10272;l27;50833,77589057926;l23;57637,3752;.2.0;r_40;-11,833494165313745
10273;l27;51412,90607118474;l23;57637,3752;.3.0;r_40;-10,826213562580019
10274;l27;52135,85914713954;l23;57637,3752;.1.2;r_40;-9,568781927201258
10275;l27;51850,49959244788;l23;57637,3752;.2.3;r_40;-10,065107544258769
10276;l27;51233,69763928238;l23;57637,3752;.1.3;r_40;-11,137910627155122
10277;l27;52188,22978203159;l23;57637,3752;.1.2.0;r_40;-9,4776937289926
10278;l27;51574,73553482918;l23;57637,3752;.2.3.0;r_40;-10,544743721879572
10279;l27;51097,40828375376;l23;57637,3752;.1.3.0;r_40;-11,374958580759493
10280;l27;51769,67018720522;l23;57637,3752;.1.2.3.0;r_40;-10,205694056165832
10281;l27;51316,77217983036;l23;57653,5296;.1.0;r_40;-11,021516486832953
10282;l27;50843,32124338546;l23;57653,5296;.2.0;r_40;-11,84498927515918
10283;l27;51422,72655499863;l23;57653,5296;.3.0;r_40;-10,837230137311002
10284;l27;52146,25630691054;l23;57653,5296;.1.2;r_40;-9,578795489958233
10285;l27;51860,55414037024;l23;57653,5296;.2.3;r_40;-10,07571701149622
10286;l27;51243,18346761652;l23;57653,5296;.1.3;r_40;-11,149509267861312
10287;l27;52198,57304509297;l23;57653,5296;.1.2.0;r_40;-9,487801034248179
10288;l27;51584,46275940936;l23;57653,5296;.2.3.0;r_40;-10,555922502311947
10289;l27;51106,58557523327;l23;57653,5296;.1.3.0;r_40;-11,3870938593397
10290;l27;51779,89526042274;l23;57653,5296;.1.2.3.0;r_40;-10,216006928910645
10291;l27;51326,133163600345;l23;57669,684;.1.0;r_40;-11,033332269577405
10292;l27;50852,8639780755;l23;57669,684;.2.0;r_40;-11,8564889386917
10293;l27;51432,54452977606;l23;57669,684;.3.0;r_40;-10,848251076006852
10294;l27;52156,66467053368;l23;57669,684;.1.2;r_40;-9,588789565865238
10295;l27;51870,6061115287;l23;57669,684;.2.3;r_40;-10,086330960496797
10296;l27;51252,67113920609;l23;57669,684;.1.3;r_40;-11,161104702595006
10297;l27;52208,91376203512;l23;57669,684;.1.2.0;r_40;-9,497912767966653
10298;l27;51594,19800434621;l23;57669,684;.2.3.0;r_40;-10,567087332945176
10299;l27;51115,760236483125;l23;57669,684;.1.3.0;r_40;-11,399233712675992
10300;l27;51790,11787750814;l23;57669,684;.1.2.3.0;r_40;-10,226324073603832
10301;l27;51335,49112076958;l23;57685,83839999999;.1.0;r_40;-11,045153316485818
10302;l27;50862,40409573171;l23;57685,83839999999;.2.0;r_40;-11,867993154028785
10303;l27;51442,35999651823;l23;57685,83839999999;.3.0;r_40;-10,85927637692616
10304;l27;52167,07264471827;l23;57685,83839999999;.1.2;r_40;-9,598784319122366
10305;l27;51880,65550691732;l23;57685,83839999999;.2.3;r_40;-10,09694938953154
10306;l27;51262,16608372991;l23;57685,83839999999;.1.3;r_40;-11,17268748752067
10307;l27;52219,25193379639;l23;57685,83839999999;.1.2.0;r_40;-9,508028928515929
10308;l27;51603,93362030034;l23;57685,83839999999;.2.3.0;r_40;-10,57825151826837
10309;l27;51124,93226866797;l23;57685,83839999999;.1.3.0;r_40;-11,411378138742673
10310;l27;51800,33803932826;l23;57685,83839999999;.1.2.3.0;r_40;-10,236645488737722
10311;l27;51344,84605283959;l23;57701,99279999999;.1.0;r_40;-11,056979624946596
10312;l27;50871,94159743267;l23;57701,99279999999;.2.0;r_40;-11,879501919294512
10313;l27;51452,17295619681;l23;57701,99279999999;.3.0;r_40;-10,870306038378928
10314;l27;52177,47783886416;l23;57701,99279999999;.1.2;r_40;-9,608783907698312
10315;l27;51890,70232753908;l23;57701,99279999999;.2.3;r_40;-10,107572296855972
10316;l27;51271,658374956765;l23;57701,99279999999;.1.3;r_40;-11,184274887323383
10317;l27;52229,58756127508;l23;57701,99279999999;.1.2.0;r_40;-9,518149514333619
10318;l27;51613,66688478006;l23;57701,99279999999;.2.3.0;r_40;-10,5894197935089
10319;l27;51134,10167292787;l23;57701,99279999999;.1.3.0;r_40;-11,423527135556872
10320;l27;51810,55574674639;l23;57701,99279999999;.1.2.3.0;r_40;-10,246971172810786
10321;l27;51354,19796126854;l23;57718,14719999999;.1.0;r_40;-11,068811192423555
10322;l27;50881,47648423429;l23;57718,14719999999;.2.0;r_40;-11,891015232652302
10323;l27;51461,9834098;l23;57718,14719999999;.3.0;r_40;-10,881340058646371
10324;l27;52187,880254049865;l23;57718,14719999999;.1.2;r_40;-9,618788329717203
10325;l27;51900,74657439109;l23;57718,14719999999;.2.3;r_40;-10,118199680735833
10326;l27;51281,14801401979;l23;57718,14719999999;.1.3;r_40;-11,19586690003226
10327;l27;52239,92064536102;l23;57718,14719999999;.1.2.0;r_40;-9,528274523872048
10328;l27;51623,397798661244;l23;57718,14719999999;.2.3.0;r_40;-10,600592157143359
10329;l27;51143,27816168909;l23;57718,14719999999;.1.3.0;r_40;-11,435663810304282
10330;l27;51820,78437432877;l23;57718,14719999999;.1.2.3.0;r_40;-10,257277863451987
10331;l27;51363,55016315157;l23;57734,30159999999;.1.0;r_40;-11,08064224949609
10332;l27;50891,00875723102;l23;57734,30159999999;.2.0;r_40;-11,902533092198594
10333;l27;51471,79135830189;l23;57734,30159999999;.3.0;r_40;-10,892378436034257
10334;l27;52198,27989139996;l23;57734,30159999999;.1.2;r_40;-9,628797583223088
10335;l27;51910,78824847914;l23;57734,30159999999;.2.3;r_40;-10,128831539421721
10336;l27;51290,63500201091;l23;57734,30159999999;.1.3;r_40;-11,207463523748116
10337;l27;52250,25118699888;l23;57734,30159999999;.1.2.0;r_40;-9,53840395548812
10338;l27;51633,126362772105;l23;57734,30159999999;.2.3.0;r_40;-10,611768607731225
10339;l27;51152,45761777053;l23;57734,30159999999;.1.3.0;r_40;-11,447795323994308
10340;l27;51831,01115382777;l23;57734,30159999999;.1.2.3.0;r_40;-10,26758776846294
10341;l27;50378,27286851672;l17;56044,18560000004;.1.0;r_40;-9,854716922606833
10342;l27;49888,54809887562;l17;56044,18560000004;.2.0;r_40;-10,706494774387904
10343;l27;50434,28149268461;l17;56044,18560000004;.3.0;r_40;-9,757301172919707
10344;l27;51085,53364852964;l17;56044,18560000004;.1.2;r_40;-8,624578883459026
10345;l27;50848,95557391122;l17;56044,18560000004;.2.3;r_40;-9,036058916059101
10346;l27;50285,543528488;l17;56044,18560000004;.1.3;r_40;-10,016000980394274
10347;l27;51134,932166270366;l17;56044,18560000004;.1.2.0;r_40;-8,538660085940988
10348;l27;50595,31806686069;l17;56044,18560000004;.2.3.0;r_40;-9,477210404159113
10349;l27;50171,42036703923;l17;56044,18560000004;.1.3.0;r_40;-10,214495292553606
10350;l27;50730,3583804231;l17;56044,18560000004;.1.2.3.0;r_40;-9,242334908124203
10351;l27;50411,113624205456;l17;56105,75520000004;.1.0;r_40;-9,904684975702319
10352;l27;49922,38920533271;l17;56105,75520000004;.2.0;r_40;-10,75472291829089
10353;l27;50469,44738001311;l17;56105,75520000004;.3.0;r_40;-9,803225126643472
10354;l27;51122,7508775501;l17;56105,75520000004;.1.2;r_40;-8,66693494042126
10355;l27;50885,86701541538;l17;56105,75520000004;.2.3;r_40;-9,078946828973647
10356;l27;50319,99329353356;l17;56105,75520000004;.1.3;r_40;-10,063170484961262
10357;l27;51169,85391298306;l17;56105,75520000004;.1.2.0;r_40;-8,58500867321844
10358;l27;50629,41244543918;l17;56105,75520000004;.2.3.0;r_40;-9,52499803208893
10359;l27;50202,95583069503;l17;56105,75520000004;.1.3.0;r_40;-10,26673363890908
10360;l27;50764,836427834736;l17;56105,75520000004;.1.2.3.0;r_40;-9,28945522119729
10361;l27;50443,914464071;l17;56167,32480000004;.1.0;r_40;-9,954722454353208
10362;l27;49956,21881255667;l17;56167,32480000004;.2.0;r_40;-10,80297106279971
10363;l27;50504,62737273077;l17;56167,32480000004;.3.0;r_40;-9,849124546876526
10364;l27;51159,96273880235;l17;56167,32480000004;.1.2;r_40;-8,70930033353789
10365;l27;50922,75495907289;l17;56167,32480000004;.2.3;r_40;-9,121875611671753
10366;l27;50354,408627768906;l17;56167,32480000004;.1.3;r_40;-10,110399875005502
10367;l27;51204,74482534949;l17;56167,32480000004;.1.2.0;r_40;-8,631410890646633
10368;l27;50663,474576702414;l17;56167,32480000004;.2.3.0;r_40;-9,572841747745182
10369;l27;50234,45555568988;l17;56167,32480000004;.1.3.0;r_40;-10,319034145485416
10370;l27;50799,28128153397;l17;56167,32480000004;.1.2.3.0;r_40;-9,336633268064514
10371;l27;50476,7020984894;l17;56228,89440000004;.1.0;r_40;-10,004782901226465
10372;l27;49990,01357629011;l17;56228,89440000004;.2.0;r_40;-10,85127981056029
10373;l27;50539,773824218304;l17;56228,89440000004;.3.0;r_40;-9,895082305341015
10374;l27;51197,15703658816;l17;56228,89440000004;.1.2;r_40;-8,75169627477593
10375;l27;50959,6441607851;l17;56228,89440000004;.2.3;r_40;-9,164802206236452
10376;l27;50388,83325954913;l17;56228,89440000004;.1.3;r_40;-10,157613093838302
10377;l27;51239,60151977791;l17;56228,89440000004;.1.2.0;r_40;-8,67787262330366
10378;l27;50697,51667876408;l17;56228,89440000004;.2.3.0;r_40;-9,620720300173744
10379;l27;50265,96369726985;l17;56228,89440000004;.1.3.0;r_40;-10,371320013102823
10380;l27;50833,73792665817;l17;56228,89440000004;.1.2.3.0;r_40;-9,383790806116906
10381;l27;50509,4848885862;l17;56290,46400000004;.1.0;r_40;-10,054851773823916
10382;l27;50023,78834463088;l17;56290,46400000004;.2.0;r_40;-10,89962333628939
10383;l27;50574,88677984812;l17;56290,46400000004;.3.0;r_40;-9,94109832312073
10384;l27;51234,3108082324;l17;56290,46400000004;.1.2;r_40;-8,794162703095592
10385;l27;50996,49581773369;l17;56290,46400000004;.2.3;r_40;-9,207794102374791
10386;l27;50423,21931623338;l17;56290,46400000004;.1.3;r_40;-10,204893406300872
10387;l27;51274,457641161614;l17;56290,46400000004;.1.2.0;r_40;-8,724335352656858
10388;l27;50731,56000810268;l17;56290,46400000004;.2.3.0;r_40;-9,668596718000629
10389;l27;50297,44432434742;l17;56290,46400000004;.1.3.0;r_40;-10,423653736669527
10390;l27;50868,16329924386;l17;56290,46400000004;.1.2.3.0;r_40;-9,431002736467423
10391;l27;50542,24115704447;l17;56352,03360000004;.1.0;r_40;-10,104966775483431
10392;l27;50057,56963628791;l17;56352,03360000004;.2.0;r_40;-10,947955516020354
10393;l27;50610,02069540158;l17;56352,03360000004;.3.0;r_40;-9,987077885324076
10394;l27;51271,4581210338;l17;56352,03360000004;.1.2;r_40;-8,836640365274794
10395;l27;51033,32162971613;l17;56352,03360000004;.2.3;r_40;-9,250830950639513
10396;l27;50457,56685634069;l17;56352,03360000004;.1.3;r_40;-10,252240710611089
10397;l27;51309,29331364475;l17;56352,03360000004;.1.2.0;r_40;-8,77083364876443
10398;l27;50765,57114567607;l17;56352,03360000004;.2.3.0;r_40;-9,716529126935807
10399;l27;50328,8892839287;l17;56352,03360000004;.1.3.0;r_40;-10,476049496680478
10400;l27;50902,55553553759;l17;56352,03360000004;.1.2.3.0;r_40;-9,47827230074076
10401;l27;50574,95098828821;l17;56413,603200000034;.1.0;r_40;-10,155162545348437
10402;l27;50091,31613507189;l17;56413,603200000034;.2.0;r_40;-10,99634821096416
10403;l27;50645,12317067327;l17;56413,603200000034;.3.0;r_40;-10,033112131581252
10404;l27;51308,58905740296;l17;56413,603200000034;.1.2;r_40;-8,879146510967868
10405;l27;51070,15112825258;l17;56413,603200000034;.2.3;r_40;-9,293861386884148
10406;l27;50491,91828540823;l17;56413,603200000034;.1.3;r_40;-10,299581250856264
10407;l27;51344,09483076999;l17;56413,603200000034;.1.2.0;r_40;-8,817391351255294
10408;l27;50799,550132699565;l17;56413,603200000034;.2.3.0;r_40;-9,764517455293523
10409;l27;50360,31301929814;l17;56413,603200000034;.1.3.0;r_40;-10,528482171944004
10410;l27;50936,94733904088;l17;56413,603200000034;.1.2.3.0;r_40;-9,52554261776612
10411;l27;50607,686788448416;l17;56475,17280000004;.1.0;r_40;-10,205313147500393
10412;l27;50125,02789029996;l17;56475,17280000004;.2.0;r_40;-11,044801335343536
10413;l27;50680,19219251943;l17;56475,17280000004;.3.0;r_40;-10,079204563351404
10414;l27;51345,67954628745;l17;56475,17280000004;.1.2;r_40;-8,921723006934702
10415;l27;51106,943152181615;l17;56475,17280000004;.2.3;r_40;-9,336957002679812
10416;l27;50526,24082654524;l17;56475,17280000004;.1.3;r_40;-10,346972035853073
10417;l27;51378,885219675925;l17;56475,17280000004;.1.2.0;r_40;-8,863968409048
